t,leg_idx,phase,pos_n,pos_e,pos_d,vel_n,vel_e,vel_d,cmd_vn,cmd_ve,cmd_vd,cmd_spd,ach_spd,err_spd,dxy_to_gate,dist_to_gate,turn_angle_rad,blend_radius,desired_pre_ceiling,cmd_pre_smooth,yaw_cmd_deg
21.1596,10,SUSTAIN,23.926,-1.468,-3.058,9.623,-3.246,0.106,10.996,3.444,0.173,11.523,10.156,1.367,11.604,11.604,2.6407,5.72,9.0,11.538,17.39
21.1818,10,SUSTAIN,24.221,-1.564,-3.064,9.632,-3.012,-0.029,10.955,3.623,0.191,11.538,10.091,1.447,11.353,11.353,2.6248,5.694,9.0,11.538,18.3
21.2042,10,SUSTAIN,24.221,-1.564,-3.064,9.632,-3.012,-0.029,10.955,3.623,0.191,11.538,10.091,1.447,11.353,11.353,2.6248,5.694,9.0,11.538,18.3
21.2257,10,SUSTAIN,24.517,-1.653,-3.072,9.6,-2.727,-0.127,10.896,3.797,0.217,11.538,9.98,1.558,11.102,11.102,2.6089,5.656,9.0,11.538,19.21
21.2481,10,SUSTAIN,24.517,-1.653,-3.072,9.6,-2.727,-0.127,10.896,3.797,0.217,11.538,9.98,1.558,11.102,11.102,2.6089,5.656,9.0,11.538,19.21
21.2705,10,SUSTAIN,24.81,-1.731,-3.084,9.544,-2.407,-0.21,10.835,3.967,0.252,11.538,9.843,1.695,10.852,10.852,2.5932,5.612,9.0,11.538,20.11
21.293,10,SUSTAIN,24.81,-1.731,-3.084,9.544,-2.407,-0.21,10.835,3.967,0.252,11.538,9.843,1.695,10.852,10.852,2.5932,5.612,9.0,11.538,20.11
21.3154,10,SUSTAIN,25.1,-1.798,-3.098,9.46,-2.056,-0.255,10.772,4.133,0.295,11.538,9.681,1.857,10.603,10.604,2.5779,5.561,9.0,11.538,20.99
21.3364,10,SUSTAIN,25.389,-1.854,-3.113,9.364,-1.694,-0.268,10.709,4.294,0.339,11.538,9.516,2.022,10.355,10.355,2.5628,5.511,9.0,11.538,21.85
21.3588,10,SUSTAIN,25.389,-1.854,-3.113,9.364,-1.694,-0.268,10.709,4.294,0.339,11.538,9.516,2.022,10.355,10.355,2.5628,5.511,9.0,11.538,21.85
21.3797,10,SUSTAIN,25.747,-1.908,-3.13,9.199,-1.204,-0.224,10.628,4.489,0.389,11.537,9.278,2.26,10.045,10.045,2.5446,5.439,9.0,11.538,22.9
21.4014,10,SUSTAIN,25.747,-1.908,-3.13,9.199,-1.204,-0.224,10.628,4.489,0.389,11.537,9.278,2.26,10.045,10.045,2.5446,5.439,9.0,11.538,22.9
21.4232,10,SUSTAIN,26.026,-1.935,-3.143,9.081,-0.808,-0.198,10.566,4.633,0.43,11.537,9.116,2.421,9.799,9.8,2.531,5.39,9.0,11.538,23.68
21.4456,10,SUSTAIN,26.026,-1.935,-3.143,9.081,-0.808,-0.198,10.566,4.633,0.43,11.537,9.116,2.421,9.799,9.8,2.531,5.39,9.0,11.538,23.68
21.4676,10,SUSTAIN,26.302,-1.949,-3.155,8.976,-0.409,-0.161,10.505,4.77,0.466,11.537,8.985,2.552,9.552,9.554,2.518,5.349,9.0,11.538,24.42
21.49,10,SUSTAIN,26.302,-1.949,-3.155,8.976,-0.409,-0.161,10.505,4.77,0.466,11.537,8.985,2.552,9.552,9.554,2.518,5.349,9.0,11.538,24.42
21.5124,10,SUSTAIN,26.577,-1.952,-3.165,8.853,0.004,-0.085,10.444,4.9,0.495,11.537,8.853,2.684,9.305,9.306,2.5055,5.308,9.0,11.538,25.14
21.5345,10,SUSTAIN,26.577,-1.952,-3.165,8.853,0.004,-0.085,10.444,4.9,0.495,11.537,8.853,2.684,9.305,9.306,2.5055,5.308,9.0,11.538,25.14
21.557,10,SUSTAIN,26.848,-1.943,-3.171,8.747,0.391,-0.006,10.385,5.023,0.514,11.536,8.755,2.781,9.055,9.057,2.4937,5.276,9.0,11.538,25.81
21.5788,10,SUSTAIN,27.113,-1.919,-3.177,8.65,0.763,0.063,10.331,5.134,0.532,11.536,8.684,2.853,8.807,8.808,2.483,5.252,9.0,11.538,26.42
21.6012,10,SUSTAIN,27.113,-1.919,-3.177,8.65,0.763,0.063,10.331,5.134,0.532,11.536,8.684,2.853,8.807,8.808,2.483,5.252,9.0,11.538,26.42
21.6228,10,SUSTAIN,27.442,-1.873,-3.18,8.522,1.251,0.195,10.266,5.261,0.54,11.536,8.613,2.923,8.492,8.494,2.4706,5.226,9.0,11.538,27.13
21.6451,10,SUSTAIN,27.442,-1.873,-3.18,8.522,1.251,0.195,10.266,5.261,0.54,11.536,8.613,2.923,8.492,8.494,2.4706,5.226,9.0,11.538,27.13
21.6662,10,SUSTAIN,27.703,-1.823,-3.178,8.451,1.625,0.281,10.218,5.354,0.533,11.536,8.606,2.93,8.238,8.24,2.4616,5.219,9.0,11.538,27.65
21.6868,10,SUSTAIN,27.703,-1.823,-3.178,8.451,1.625,0.281,10.218,5.354,0.533,11.536,8.606,2.93,8.238,8.24,2.4616,5.219,9.0,11.538,27.65
21.7081,10,SUSTAIN,27.962,-1.762,-3.172,8.379,1.994,0.395,10.174,5.438,0.516,11.536,8.613,2.922,7.98,7.982,2.4533,5.215,9.0,11.538,28.12
21.7294,10,SUSTAIN,27.962,-1.762,-3.172,8.379,1.994,0.395,10.174,5.438,0.516,11.536,8.613,2.922,7.98,7.982,2.4533,5.215,9.0,11.538,28.12
21.7507,10,SUSTAIN,28.217,-1.687,-3.164,8.325,2.35,0.474,10.135,5.509,0.493,11.536,8.65,2.886,7.721,7.722,2.4463,5.22,9.0,11.538,28.53
21.7731,10,SUSTAIN,28.217,-1.687,-3.164,8.325,2.35,0.474,10.135,5.509,0.493,11.536,8.65,2.886,7.721,7.722,2.4463,5.22,9.0,11.538,28.53
21.7948,10,SUSTAIN,28.471,-1.602,-3.153,8.269,2.705,0.577,10.101,5.572,0.459,11.536,8.701,2.835,7.457,7.458,2.4401,5.229,9.0,11.538,28.88
21.8173,10,SUSTAIN,28.471,-1.602,-3.153,8.269,2.705,0.577,10.101,5.572,0.459,11.536,8.701,2.835,7.457,7.458,2.4401,5.229,9.0,11.538,28.88
21.8397,10,SUSTAIN,28.725,-1.506,-3.138,8.237,3.023,0.662,10.071,5.627,0.415,11.536,8.775,2.762,7.188,7.19,2.4347,5.244,9.0,11.538,29.19
21.8619,10,SUSTAIN,28.725,-1.506,-3.138,8.237,3.023,0.662,10.071,5.627,0.415,11.536,8.775,2.762,7.188,7.19,2.4347,5.244,9.0,11.538,29.19
21.8844,10,SUSTAIN,29.04,-1.371,-3.117,8.229,3.382,0.732,10.042,5.68,0.351,11.537,8.897,2.64,6.848,6.849,2.4294,5.271,9.0,11.538,29.49
21.9068,10,SUSTAIN,29.04,-1.371,-3.117,8.229,3.382,0.732,10.042,5.68,0.351,11.537,8.897,2.64,6.848,6.849,2.4294,5.271,9.0,11.538,29.49
21.9293,10,SUSTAIN,29.291,-1.252,-3.097,8.208,3.674,0.819,10.025,5.711,0.292,11.537,8.992,2.545,6.57,6.571,2.4264,5.293,9.0,11.538,29.67
21.9502,10,SUSTAIN,29.544,-1.125,-3.075,8.25,3.951,0.866,10.012,5.734,0.225,11.538,9.147,2.39,6.288,6.289,2.424,5.33,9.0,11.538,29.8
21.9725,10,SUSTAIN,29.544,-1.125,-3.075,8.25,3.951,0.866,10.012,5.734,0.225,11.538,9.147,2.39,6.288,6.289,2.424,5.33,9.0,11.538,29.8
21.9931,10,SHORT,29.799,-0.991,-3.051,8.293,4.208,0.906,9.743,5.601,0.152,11.238,9.299,1.939,6.0,6.0,2.4224,5.367,5.5,9.127,29.9
22.0155,10,SHORT,29.799,-0.991,-3.051,8.293,4.208,0.906,9.482,5.452,0.152,10.938,9.299,1.639,6.0,6.0,2.4224,5.367,5.5,9.127,29.9
22.0373,10,PRE_TURN,30.054,-0.846,-3.026,8.347,4.48,0.93,9.689,5.574,0.078,11.178,9.473,1.705,5.706,5.707,2.4222,5.41,7.688,12.0,29.91
22.0597,10,PRE_TURN,30.054,-0.846,-3.026,8.347,4.48,0.93,9.897,5.694,0.078,11.418,9.473,1.945,5.706,5.707,2.4222,5.41,7.688,12.0,29.91
22.0821,10,TURN,30.311,-0.692,-3.001,8.435,4.709,0.934,9.711,5.657,0.002,11.238,9.66,1.578,5.407,5.407,2.4229,5.458,5.442,9.031,30.22
22.1045,10,TURN,30.311,-0.692,-3.001,8.435,4.709,0.934,9.555,5.566,0.002,11.058,9.66,1.398,5.407,5.407,2.4229,5.458,5.442,9.031,30.22
22.127,10,TURN,30.638,-0.492,-2.968,8.546,4.957,0.946,9.05,6.035,-0.096,10.878,9.88,0.999,5.024,5.024,2.4251,5.514,4.957,8.228,33.7
22.1494,10,TURN,30.638,-0.492,-2.968,8.546,4.957,0.946,8.901,5.936,-0.096,10.698,9.88,0.819,5.024,5.024,2.4251,5.514,4.957,8.228,33.7
22.1718,10,TURN,30.904,-0.326,-2.942,8.65,5.095,0.929,8.364,6.377,-0.174,10.517,10.039,0.479,4.711,4.711,2.4278,5.555,4.592,7.625,37.32
22.1924,10,TURN,30.904,-0.326,-2.942,8.65,5.095,0.929,8.221,6.268,-0.174,10.337,10.039,0.299,4.711,4.711,2.4278,5.555,4.592,7.625,37.32
22.2149,10,TURN,31.171,-0.154,-2.916,8.701,5.198,0.927,7.563,6.778,-0.251,10.156,10.136,0.02,4.393,4.394,2.4319,5.582,4.271,7.095,41.86
22.2373,10,TURN,31.171,-0.154,-2.916,8.701,5.198,0.927,7.429,6.657,-0.251,9.976,10.136,-0.16,4.393,4.394,2.4319,5.582,4.271,7.095,41.86
22.2598,10,TURN,31.439,0.02,-2.89,8.696,5.248,0.961,6.592,7.241,-0.331,9.792,10.157,-0.365,4.074,4.076,2.4367,5.591,4.003,6.655,47.69
22.2809,10,TURN,31.775,0.236,-2.853,8.654,5.208,1.031,5.142,8.11,-0.44,9.602,10.101,-0.498,3.676,3.679,2.4437,5.581,3.745,6.231,57.62
22.3033,10,TURN,31.775,0.236,-2.853,8.654,5.208,1.031,5.046,7.958,-0.44,9.423,10.101,-0.678,3.676,3.679,2.4437,5.581,3.745,6.231,57.62
22.3257,10,TURN,31.975,0.365,-2.83,8.621,5.175,1.051,3.804,8.412,-0.509,9.232,10.055,-0.822,3.438,3.442,2.4487,5.573,3.629,6.041,65.66
22.3462,10,TURN,31.975,0.365,-2.83,8.621,5.175,1.051,3.73,8.248,-0.509,9.053,10.055,-1.002,3.438,3.442,2.4487,5.573,3.629,6.041,65.66
22.3681,10,TURN,32.306,0.582,-2.792,8.538,5.181,1.015,1.008,8.789,-0.624,8.847,9.987,-1.14,3.045,3.052,2.4596,5.563,3.5,5.833,83.46
22.3906,10,TURN,32.306,0.582,-2.792,8.538,5.181,1.015,0.987,8.612,-0.624,8.668,9.987,-1.319,3.045,3.052,2.4596,5.563,3.5,5.833,83.46
22.4143,10,TURN,32.569,0.754,-2.763,8.474,5.204,0.902,-1.62,8.312,-0.711,8.468,9.944,-1.476,2.732,2.742,2.4706,5.559,3.457,5.77,101.03
22.4375,10,TURN,32.569,0.754,-2.763,8.474,5.204,0.902,-1.585,8.137,-0.711,8.29,9.944,-1.655,2.732,2.742,2.4706,5.559,3.457,5.77,101.03
22.4581,11,SUSTAIN,32.829,0.927,-2.738,8.329,5.268,0.769,-8.194,2.601,-0.786,8.597,9.856,-1.259,13.46,13.463,0.0,3.964,9.0,11.538,162.39
22.4801,11,SUSTAIN,32.829,0.927,-2.738,8.329,5.268,0.769,-8.423,2.674,-0.786,8.837,9.856,-1.019,13.46,13.463,0.0,3.964,9.0,11.538,162.39
22.5017,11,SUSTAIN,33.084,1.103,-2.718,8.17,5.322,0.572,-8.699,2.591,-0.845,9.077,9.751,-0.674,13.652,13.655,0.0,3.938,9.0,11.538,163.41
22.5222,11,SUSTAIN,33.331,1.282,-2.705,7.924,5.385,0.41,-8.974,2.503,-0.886,9.316,9.58,-0.264,13.84,13.843,0.0,3.895,9.0,11.538,164.42
22.5446,11,SUSTAIN,33.331,1.282,-2.705,7.924,5.385,0.41,-9.205,2.567,-0.886,9.556,9.58,-0.024,13.84,13.843,0.0,3.895,9.0,11.538,164.42
22.5659,11,SUSTAIN,33.57,1.462,-2.695,7.618,5.434,0.272,-9.479,2.471,-0.914,9.796,9.357,0.439,14.024,14.027,0.0,3.839,9.0,11.538,165.39
22.5884,11,SUSTAIN,33.57,1.462,-2.695,7.618,5.434,0.272,-9.711,2.532,-0.914,10.036,9.357,0.679,14.024,14.027,0.0,3.839,9.0,11.538,165.39
22.6093,11,SUSTAIN,33.856,1.688,-2.69,7.169,5.48,0.121,-9.994,2.389,-0.931,10.276,9.024,1.252,14.247,14.25,0.0,3.756,9.0,11.538,166.56
22.6305,11,SUSTAIN,33.856,1.688,-2.69,7.169,5.48,0.121,-10.228,2.445,-0.931,10.516,9.024,1.492,14.247,14.25,0.0,3.756,9.0,11.538,166.56
22.6517,11,SUSTAIN,34.068,1.872,-2.69,6.771,5.499,-0.016,-10.5,2.334,-0.931,10.756,8.723,2.033,14.412,14.415,0.0,3.681,9.0,11.538,167.47
22.6741,11,SUSTAIN,34.068,1.872,-2.69,6.771,5.499,-0.016,-10.734,2.386,-0.931,10.996,8.723,2.273,14.412,14.415,0.0,3.681,9.0,11.538,167.47
22.6948,11,SUSTAIN,34.268,2.056,-2.694,6.337,5.488,-0.156,-11.004,2.27,-0.918,11.236,8.383,2.853,14.569,14.572,0.0,3.596,9.0,11.538,168.34
22.7172,11,SUSTAIN,34.268,2.056,-2.694,6.337,5.488,-0.156,-11.239,2.319,-0.918,11.476,8.383,3.093,14.569,14.572,0.0,3.596,9.0,11.538,168.34
22.7397,11,SUSTAIN,34.456,2.238,-2.702,5.924,5.425,-0.247,-11.331,2.165,-0.895,11.536,8.033,3.503,14.717,14.72,0.0,3.508,9.0,11.538,169.18
22.762,11,SUSTAIN,34.456,2.238,-2.702,5.924,5.425,-0.247,-11.331,2.165,-0.895,11.536,8.033,3.503,14.717,14.72,0.0,3.508,9.0,11.538,169.18
22.7844,11,SUSTAIN,34.63,2.417,-2.712,5.455,5.362,-0.319,-11.361,2.006,-0.865,11.536,7.649,3.887,14.856,14.859,0.0,3.412,9.0,11.538,169.99
22.8069,11,SUSTAIN,34.63,2.417,-2.712,5.455,5.362,-0.319,-11.361,2.006,-0.865,11.536,7.649,3.887,14.856,14.859,0.0,3.412,9.0,11.538,169.99
22.8289,11,SUSTAIN,34.786,2.597,-2.725,4.969,5.284,-0.358,-11.387,1.85,-0.826,11.537,7.253,4.283,14.98,14.983,0.0,3.313,9.0,11.538,170.77
22.851,11,SUSTAIN,34.786,2.597,-2.725,4.969,5.284,-0.358,-11.387,1.85,-0.826,11.537,7.253,4.283,14.98,14.983,0.0,3.313,9.0,11.538,170.77
22.8733,11,SUSTAIN,34.961,2.816,-2.741,4.368,5.132,-0.393,-11.416,1.666,-0.776,11.537,6.739,4.797,15.12,15.122,0.0,3.185,9.0,11.538,171.7
22.8941,11,SUSTAIN,35.085,2.986,-2.756,3.873,5.004,-0.455,-11.436,1.527,-0.732,11.537,6.328,5.209,15.219,15.221,0.0,3.082,9.0,11.538,172.4
22.9165,11,SUSTAIN,35.085,2.986,-2.756,3.873,5.004,-0.455,-11.436,1.527,-0.732,11.537,6.328,5.209,15.219,15.221,0.0,3.082,9.0,11.538,172.4
22.9377,11,SUSTAIN,35.192,3.153,-2.773,3.407,4.863,-0.489,-11.453,1.392,-0.682,11.537,5.937,5.6,15.304,15.306,0.0,2.984,9.0,11.538,173.07
22.9594,11,SUSTAIN,35.192,3.153,-2.773,3.407,4.863,-0.489,-11.453,1.392,-0.682,11.537,5.937,5.6,15.304,15.306,0.0,2.984,9.0,11.538,173.07
22.98,11,SUSTAIN,35.304,3.357,-2.794,2.821,4.665,-0.496,-11.471,1.232,-0.617,11.537,5.451,6.086,15.392,15.394,0.0,2.863,9.0,11.538,173.87
23.0004,11,SUSTAIN,35.304,3.357,-2.794,2.821,4.665,-0.496,-11.471,1.232,-0.617,11.537,5.451,6.086,15.392,15.394,0.0,2.863,9.0,11.538,173.87
23.0221,11,SUSTAIN,35.361,3.474,-2.807,2.472,4.548,-0.472,-11.481,1.14,-0.579,11.538,5.176,6.362,15.437,15.438,0.0,2.794,9.0,11.538,174.33
23.045,11,SUSTAIN,35.361,3.474,-2.807,2.472,4.548,-0.472,-11.481,1.14,-0.579,11.538,5.176,6.362,15.437,15.438,0.0,2.794,9.0,11.538,174.33
23.0668,11,SUSTAIN,35.425,3.625,-2.823,2.039,4.364,-0.475,-11.492,1.024,-0.531,11.538,4.817,6.721,15.487,15.488,0.0,2.704,9.0,11.538,174.91
23.0893,11,SUSTAIN,35.425,3.625,-2.823,2.039,4.364,-0.475,-11.492,1.024,-0.531,11.538,4.817,6.721,15.487,15.488,0.0,2.704,9.0,11.538,174.91
23.1119,11,SUSTAIN,35.485,3.808,-2.844,1.462,4.133,-0.473,-11.504,0.886,-0.469,11.538,4.384,7.154,15.531,15.531,0.0,2.596,9.0,11.538,175.6
23.1334,11,SUSTAIN,35.516,3.948,-2.86,1.029,3.964,-0.478,-11.512,0.78,-0.419,11.538,4.096,7.442,15.551,15.552,0.0,2.524,9.0,11.538,176.12
23.1558,11,SUSTAIN,35.516,3.948,-2.86,1.029,3.964,-0.478,-11.512,0.78,-0.419,11.538,4.096,7.442,15.551,15.552,0.0,2.524,9.0,11.538,176.12
23.1769,11,SUSTAIN,35.534,4.082,-2.877,0.594,3.778,-0.465,-11.518,0.681,-0.37,11.538,3.825,7.714,15.561,15.562,0.0,2.456,9.0,11.538,176.62
23.1988,11,SUSTAIN,35.534,4.082,-2.877,0.594,3.778,-0.465,-11.518,0.681,-0.37,11.538,3.825,7.714,15.561,15.562,0.0,2.456,9.0,11.538,176.62
23.2201,11,SUSTAIN,35.539,4.208,-2.892,0.156,3.584,-0.447,-11.523,0.587,-0.323,11.538,3.587,7.951,15.56,15.56,0.0,2.397,9.0,11.538,177.08
23.2425,11,SUSTAIN,35.539,4.208,-2.892,0.156,3.584,-0.447,-11.523,0.587,-0.323,11.538,3.587,7.951,15.56,15.56,0.0,2.397,9.0,11.538,177.08
23.2649,11,SUSTAIN,35.529,4.332,-2.908,-0.231,3.403,-0.443,-11.528,0.496,-0.275,11.538,3.411,8.127,15.544,15.544,0.0,2.353,9.0,11.538,177.54
23.2873,11,SUSTAIN,35.529,4.332,-2.908,-0.231,3.403,-0.443,-11.528,0.496,-0.275,11.538,3.411,8.127,15.544,15.544,0.0,2.353,9.0,11.538,177.54
23.3081,11,SUSTAIN,35.499,4.478,-2.927,-0.735,3.171,-0.401,-11.532,0.388,-0.219,11.538,3.255,8.284,15.508,15.508,0.0,2.314,9.0,11.538,178.07
23.3306,11,SUSTAIN,35.499,4.478,-2.927,-0.735,3.171,-0.401,-11.532,0.388,-0.219,11.538,3.255,8.284,15.508,15.508,0.0,2.314,9.0,11.538,178.07
23.3531,11,SUSTAIN,35.462,4.587,-2.941,-1.133,2.989,-0.379,-11.534,0.308,-0.178,11.538,3.197,8.342,15.468,15.468,0.0,2.299,9.0,11.538,178.47
23.3755,11,SUSTAIN,35.462,4.587,-2.941,-1.133,2.989,-0.379,-11.534,0.308,-0.178,11.538,3.197,8.342,15.468,15.468,0.0,2.299,9.0,11.538,178.47
23.3961,11,SUSTAIN,35.413,4.691,-2.954,-1.506,2.803,-0.361,-11.536,0.232,-0.139,11.538,3.182,8.356,15.416,15.416,0.0,2.295,9.0,11.538,178.85
23.4167,11,SUSTAIN,35.349,4.791,-2.966,-1.893,2.622,-0.307,-11.537,0.157,-0.103,11.538,3.234,8.305,15.35,15.35,0.0,2.308,9.0,11.538,179.22
23.4391,11,SUSTAIN,35.349,4.791,-2.966,-1.893,2.622,-0.307,-11.537,0.157,-0.103,11.538,3.234,8.305,15.35,15.35,0.0,2.308,9.0,11.538,179.22
23.4614,11,SUSTAIN,35.274,4.884,-2.976,-2.252,2.443,-0.247,-11.538,0.088,-0.073,11.538,3.323,8.215,15.275,15.275,0.0,2.331,9.0,11.538,179.56
23.4838,11,SUSTAIN,35.274,4.884,-2.976,-2.252,2.443,-0.247,-11.538,0.088,-0.073,11.538,3.323,8.215,15.275,15.275,0.0,2.331,9.0,11.538,179.56
23.5044,11,SUSTAIN,35.189,4.97,-2.985,-2.61,2.275,-0.22,-11.538,0.022,-0.046,11.538,3.462,8.076,15.189,15.189,0.0,2.366,9.0,11.538,179.89
23.5269,11,SUSTAIN,35.189,4.97,-2.985,-2.61,2.275,-0.22,-11.538,0.022,-0.046,11.538,3.462,8.076,15.189,15.189,0.0,2.366,9.0,11.538,179.89
23.5492,11,SUSTAIN,35.092,5.052,-2.992,-2.956,2.103,-0.172,-11.538,-0.039,-0.025,11.538,3.628,7.911,15.092,15.092,0.0,2.407,9.0,11.538,-179.8
23.5717,11,SUSTAIN,35.092,5.052,-2.992,-2.956,2.103,-0.172,-11.538,-0.039,-0.025,11.538,3.628,7.911,15.092,15.092,0.0,2.407,9.0,11.538,-179.8
23.5936,11,SUSTAIN,34.952,5.149,-2.998,-3.381,1.899,-0.097,-11.538,-0.115,-0.006,11.538,3.878,7.661,14.953,14.953,0.0,2.469,9.0,11.538,-179.43
23.6161,11,SUSTAIN,34.952,5.149,-2.998,-3.381,1.899,-0.097,-11.538,-0.115,-0.006,11.538,3.878,7.661,14.953,14.953,0.0,2.469,9.0,11.538,-179.43
23.6378,11,SUSTAIN,34.83,5.219,-3.001,-3.7,1.736,-0.038,-11.537,-0.171,0.003,11.538,4.087,7.451,14.832,14.832,0.0,2.522,9.0,11.538,-179.15
23.6602,11,SUSTAIN,34.83,5.219,-3.001,-3.7,1.736,-0.038,-11.537,-0.171,0.003,11.538,4.087,7.451,14.832,14.832,0.0,2.522,9.0,11.538,-179.15
23.6827,11,SUSTAIN,34.699,5.283,-3.002,-4.001,1.576,0.016,-11.536,-0.222,0.005,11.538,4.3,7.238,14.702,14.702,0.0,2.575,9.0,11.538,-178.9
23.7052,11,SUSTAIN,34.699,5.283,-3.002,-4.001,1.576,0.016,-11.536,-0.222,0.005,11.538,4.3,7.238,14.702,14.702,0.0,2.575,9.0,11.538,-178.9
23.7275,11,SUSTAIN,34.518,5.36,-3.001,-4.39,1.381,0.071,-11.535,-0.286,0.002,11.538,4.602,6.936,14.522,14.522,0.0,2.651,9.0,11.538,-178.58
23.7481,11,SUSTAIN,34.402,5.402,-2.999,-4.599,1.263,0.123,-11.534,-0.322,-0.004,11.538,4.769,6.769,14.408,14.408,0.0,2.692,9.0,11.538,-178.4
23.7705,11,SUSTAIN,34.402,5.402,-2.999,-4.599,1.263,0.123,-11.534,-0.322,-0.004,11.538,4.769,6.769,14.408,14.408,0.0,2.692,9.0,11.538,-178.4
23.7921,11,SUSTAIN,34.241,5.453,-2.994,-4.876,1.133,0.162,-11.533,-0.366,-0.018,11.538,5.006,6.533,14.248,14.248,0.0,2.751,9.0,11.538,-178.18
23.8145,11,SUSTAIN,34.241,5.453,-2.994,-4.876,1.133,0.162,-11.533,-0.366,-0.018,11.538,5.006,6.533,14.248,14.248,0.0,2.751,9.0,11.538,-178.18
23.8358,11,SUSTAIN,34.029,5.509,-2.987,-5.232,0.991,0.163,-11.531,-0.418,-0.038,11.538,5.325,6.213,14.038,14.038,0.0,2.831,9.0,11.538,-177.92
23.8582,11,SUSTAIN,34.029,5.509,-2.987,-5.232,0.991,0.163,-11.531,-0.418,-0.038,11.538,5.325,6.213,14.038,14.038,0.0,2.831,9.0,11.538,-177.92
23.8795,11,SUSTAIN,33.845,5.553,-2.982,-5.49,0.858,0.202,-11.529,-0.461,-0.055,11.538,5.556,5.982,13.857,13.857,0.0,2.889,9.0,11.538,-177.71
23.9019,11,SUSTAIN,33.845,5.553,-2.982,-5.49,0.858,0.202,-11.529,-0.461,-0.055,11.538,5.556,5.982,13.857,13.857,0.0,2.889,9.0,11.538,-177.71
23.9243,11,SUSTAIN,33.655,5.593,-2.975,-5.749,0.752,0.198,-11.528,-0.5,-0.075,11.538,5.798,5.74,13.668,13.668,0.0,2.95,9.0,11.538,-177.52
23.9468,11,SUSTAIN,33.655,5.593,-2.975,-5.749,0.752,0.198,-11.528,-0.5,-0.075,11.538,5.798,5.74,13.668,13.668,0.0,2.95,9.0,11.538,-177.52
23.9684,11,SUSTAIN,33.458,5.626,-2.968,-6.015,0.626,0.213,-11.526,-0.537,-0.095,11.538,6.048,5.491,13.472,13.472,0.0,3.012,9.0,11.538,-177.33
23.9908,11,SUSTAIN,33.458,5.626,-2.968,-6.015,0.626,0.213,-11.526,-0.537,-0.095,11.538,6.048,5.491,13.472,13.472,0.0,3.012,9.0,11.538,-177.33
24.0133,11,SUSTAIN,33.252,5.657,-2.961,-6.263,0.508,0.223,-11.524,-0.571,-0.116,11.538,6.283,5.255,13.268,13.268,0.0,3.071,9.0,11.538,-177.16
24.0341,11,SUSTAIN,33.035,5.685,-2.954,-6.555,0.365,0.217,-11.522,-0.606,-0.138,11.538,6.565,4.973,13.053,13.053,0.0,3.141,9.0,11.538,-176.99
24.0563,11,SUSTAIN,33.035,5.685,-2.954,-6.555,0.365,0.217,-11.522,-0.606,-0.138,11.538,6.565,4.973,13.053,13.053,0.0,3.141,9.0,11.538,-176.99
24.0768,11,SUSTAIN,32.753,5.713,-2.945,-6.916,0.207,0.19,-11.52,-0.644,-0.164,11.538,6.919,4.619,12.773,12.773,0.0,3.23,9.0,11.538,-176.8
24.0992,11,SUSTAIN,32.753,5.713,-2.945,-6.916,0.207,0.19,-11.52,-0.644,-0.164,11.538,6.919,4.619,12.773,12.773,0.0,3.23,9.0,11.538,-176.8
24.1202,11,SUSTAIN,32.518,5.729,-2.939,-7.18,0.09,0.151,-11.519,-0.671,-0.182,11.538,7.18,4.358,12.539,12.54,0.0,3.295,9.0,11.538,-176.67
24.1415,11,SUSTAIN,32.518,5.729,-2.939,-7.18,0.09,0.151,-11.519,-0.671,-0.182,11.538,7.18,4.358,12.539,12.54,0.0,3.295,9.0,11.538,-176.67
24.164,11,SUSTAIN,32.276,5.742,-2.934,-7.427,-0.009,0.126,-11.517,-0.696,-0.197,11.538,7.427,4.112,12.298,12.298,0.0,3.357,9.0,11.538,-176.54
24.1865,11,SUSTAIN,32.276,5.742,-2.934,-7.427,-0.009,0.126,-11.517,-0.696,-0.197,11.538,7.427,4.112,12.298,12.298,0.0,3.357,9.0,11.538,-176.54
24.209,11,SUSTAIN,32.024,5.754,-2.93,-7.667,-0.129,0.093,-11.516,-0.722,-0.209,11.538,7.668,3.871,12.048,12.048,0.0,3.417,9.0,11.538,-176.41
24.2315,11,SUSTAIN,32.024,5.754,-2.93,-7.667,-0.129,0.093,-11.516,-0.722,-0.209,11.538,7.668,3.871,12.048,12.048,0.0,3.417,9.0,11.538,-176.41
24.2539,11,SUSTAIN,31.701,5.762,-2.926,-7.913,-0.24,0.07,-11.514,-0.75,-0.222,11.538,7.917,3.622,11.726,11.726,0.0,3.479,9.0,11.538,-176.27
24.2765,11,SUSTAIN,31.701,5.762,-2.926,-7.913,-0.24,0.07,-11.514,-0.75,-0.222,11.538,7.917,3.622,11.726,11.726,0.0,3.479,9.0,11.538,-176.27
24.299,11,SUSTAIN,31.504,5.764,-2.924,-8.052,-0.297,0.054,-11.513,-0.765,-0.228,11.538,8.057,3.481,11.529,11.529,0.0,3.514,9.0,11.538,-176.2
24.3207,11,SUSTAIN,31.166,5.767,-2.921,-8.255,-0.397,0.057,-11.511,-0.791,-0.237,11.538,8.264,3.274,11.192,11.193,0.0,3.566,9.0,11.538,-176.07
